,Gender,MaritalStatus,Travelling,Role,OverTime,Qualifications,Satisfaction,Engagement,Level,Work Experience,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,Age,Daily,Monthly,MonthlyRate,SalaryHike,DistanceFromHome,Turnover
859,0,0,2,7,1,5,4,3,2,4,2,4,4,-0.637157321167198,-0.24648088512681665,-0.3265489452468105,0.4578856780807462,-0.5561449614580697,-1.0151927238257064,1
860,0,2,0,6,0,4,4,1,1,3,3,2,1,-0.32200884804614116,1.227050829970886,-0.8509242290595486,0.7584456294172244,0.22994455137208628,-0.034120619939577025,0
861,0,2,2,4,0,1,1,2,2,3,2,0,0,1.4638324996398477,0.5724085552698366,-0.2516381904164193,-1.7114458685956262,1.5400937394223462,-1.0151927238257064,1
862,1,1,2,5,0,3,4,3,3,1,3,1,1,-0.5321078301268457,1.2528610988659095,1.700711196513827,1.3354370533982038,-0.5561449614580697,0.824317470960786,0
863,0,2,2,2,1,4,3,3,1,1,5,0,0,-0.5321078301268457,-1.529955165633892,-0.5384393660527741,-0.46680688681988064,-0.0320852862379657,-0.034120619939577025,0
864,1,2,2,7,0,1,2,3,3,1,3,1,1,-0.1119098659654366,-0.4506166482056385,2.186950096049275,1.7185638219927772,-0.0320852862379657,-0.15675463292534317,0
865,1,1,2,2,0,3,3,3,1,1,2,1,1,-0.8472563032479026,0.2908419855059443,-0.6890391692702358,-0.8693201209530946,-0.5561449614580697,-0.6472906848684078,0
866,1,2,2,8,0,3,3,3,1,1,3,1,0,-0.9523057942882549,-1.3750935522637513,-0.8875040262234798,-0.07768286629608745,-1.0802046366781737,-0.5246566718826416,0
867,0,2,0,6,0,4,3,3,2,0,5,0,0,0.09818911611526797,1.7174459389763315,-0.4411526714678505,-0.6387745991158795,-0.8181747990681216,-0.15675463292534317,0
868,1,0,0,6,0,2,3,3,1,1,0,1,1,-2.002800704691778,-0.6641379636099234,-0.9108528329238615,1.7284662612247448,-1.0802046366781737,-0.15675463292534317,0
869,0,1,2,2,0,3,3,3,1,3,2,2,1,-0.1119098659654366,-0.607824649657145,-0.897427269071142,-1.1828508729736993,2.0641534146424503,-0.8925587108399401,0
870,0,0,2,2,0,3,2,3,1,0,5,0,0,-0.5321078301268457,1.0768819927634767,-0.5516703565163237,1.3683522035213633,2.588213089862554,-1.0151927238257064,0
871,0,1,0,3,0,3,3,3,4,2,4,2,2,1.5688819906802,-1.4947593444134055,2.4358094607975094,0.16736763695133355,-0.2941151238480177,1.4374875358896169,0
872,0,0,2,7,1,3,2,1,3,6,5,3,0,0.5183870802766771,0.8539751250337287,0.6474854409374443,1.0160485204234775,1.5400937394223462,1.8053895748469153,0
873,0,0,2,0,0,3,3,3,2,3,2,3,3,0.833535553397734,0.3659264041096489,0.0028638026177407283,-1.7315296890097576,2.0641534146424503,-0.8925587108399401,0
874,1,1,0,4,0,2,1,3,2,1,4,0,0,1.3587830085994954,1.093306709333037,0.12972565235648106,-1.102376120342076,-0.2941151238480177,-1.0151927238257064,0
875,0,0,2,2,0,2,4,3,1,1,2,1,0,-0.7422068122075504,0.344808911377357,-0.8314668901425638,0.6735078055824609,2.0641534146424503,-1.0151927238257064,0
876,0,2,2,6,0,4,4,3,2,1,1,1,1,-0.32200884804614116,-1.358668835694191,-0.9036536175245772,0.8198128584604033,-0.5561449614580697,-0.27938864591110935,0
877,1,1,2,6,0,2,2,2,2,4,3,0,0,-0.006860374925084314,-1.4525243589488217,-0.7781537815100258,0.04979360494360681,-0.8181747990681216,-1.0151927238257064,0
878,0,2,2,7,1,4,3,2,2,1,3,1,0,-0.1119098659654366,-0.962129249943376,-0.11563139138669619,0.02427041650064833,-0.2941151238480177,-1.0151927238257064,1
879,0,0,2,7,1,2,4,3,2,3,0,2,0,-0.2169593570057889,1.248168322703178,-0.33005126625186776,1.2788118375083615,2.588213089862554,1.3148535229038507,0
880,0,1,2,6,0,3,3,4,1,3,4,0,0,-0.7422068122075504,1.6869428939185764,-0.850340508892039,0.2831285462827846,-0.5561449614580697,-0.769924697854174,0
881,0,2,0,8,0,4,4,3,1,1,5,1,0,-1.687652231570721,1.438225757293805,-0.7919684921410849,0.07880356776401863,-0.8181747990681216,-1.0151927238257064,1
882,1,2,0,3,1,3,4,1,5,4,3,4,4,1.9890799548416092,1.4030299360733185,2.2855988043583877,-0.104321822539831,1.5400937394223462,-1.0151927238257064,1
883,0,1,1,3,0,3,3,4,4,6,2,0,0,0.5183870802766771,-1.529955165633892,2.5239512060914504,1.4896919518567397,-0.0320852862379657,-0.6472906848684078,0
884,0,0,2,4,0,2,3,3,2,9,2,0,0,2.199178936922314,0.9783336933461144,-0.08177562167114279,1.2432467388583375,-1.0802046366781737,-0.15675463292534317,0
885,0,0,0,4,1,3,2,3,2,9,0,2,1,-0.1119098659654366,-0.19486034733676974,0.12135899662217764,1.1848084002922192,-0.2941151238480177,0.4564154320034876,0
886,0,2,2,6,1,3,4,3,2,3,4,2,0,0.7284860623573817,0.6521857500362727,-1.0334340681008651,0.31144115422770574,-0.2941151238480177,0.21114740603195528,0
887,0,2,1,2,1,2,4,3,2,1,3,1,0,-0.8472563032479026,0.06558872969483055,-0.483764243696047,0.3605349374622488,1.8021235770323982,-0.6472906848684078,0
888,1,0,2,6,0,4,3,3,2,2,3,2,2,0.20323860715562025,-1.255427760114097,-0.19170958655210643,0.028454545753592343,1.0160340642022423,-0.6472906848684078,0
889,0,2,0,7,0,4,2,3,2,1,2,1,1,-2.002800704691778,1.144927247123084,-0.3479520180554937,0.5938698788014266,-0.5561449614580697,0.08851339304618913,1
890,0,1,0,3,1,5,1,3,4,7,2,3,3,0.9385850444380863,1.1590055756112787,2.0725409432174047,-0.13179760463416335,0.7540042265921902,-0.034120619939577025,0
891,1,2,0,2,1,3,4,2,1,0,2,0,0,-0.8472563032479026,-0.49050524558885655,-0.7666739515490048,0.5497970506704163,-0.8181747990681216,-0.8925587108399401,0
892,1,2,2,6,1,4,4,3,1,5,6,0,0,0.09818911611526797,1.3654877267714662,-0.8483947750003406,-1.014509406030252,0.22994455137208628,0.4564154320034876,1
893,0,2,0,0,0,4,2,2,4,1,2,1,1,1.7789809727609045,-0.51631551448388,1.3903666407879207,-0.8012582851052054,-0.5561449614580697,-1.0151927238257064,0
894,1,0,0,2,0,1,4,3,1,1,2,1,1,-1.687652231570721,0.790622646836853,-0.8629877791880791,0.42594682478327356,-0.8181747990681216,0.21114740603195528,0
895,1,2,1,0,0,1,4,2,3,1,3,1,1,-1.0573552853286072,-0.69933378483041,0.4768445786354884,-0.11282955202081715,1.8021235770323982,-0.15675463292534317,0
896,1,0,2,1,0,2,1,2,1,1,2,0,0,-1.1624047763689596,-1.5158768371456974,-0.34892488500134294,-1.6092136438486941,1.5400937394223462,-0.034120619939577025,0
897,0,1,2,7,0,1,3,3,2,7,3,2,2,-0.8472563032479026,-1.1357619679644428,-0.4076860485306368,0.23082693062098442,1.8021235770323982,2.418559639775746,0
898,0,0,2,3,0,4,4,3,5,7,2,7,4,1.4638324996398477,1.7057139985695027,2.5391279304466985,1.1659798186539712,0.22994455137208628,-0.15675463292534317,0
899,1,1,2,8,1,3,1,2,1,0,2,0,0,-1.0573552853286072,-1.1897288938358557,-0.8123986980039188,-0.9227375044156799,-1.0802046366781737,2.0506576008184476,0
900,1,0,0,7,0,4,2,3,2,2,3,2,2,-0.1119098659654366,1.4311865930497079,-0.08994770401627636,1.2592859009946227,-1.0802046366781737,-0.15675463292534317,0
901,0,1,0,0,0,4,2,2,3,1,2,1,1,1.9890799548416092,1.4687288023515601,2.487760555705859,0.19777230952272673,-0.2941151238480177,-0.15675463292534317,0
902,1,2,0,7,0,2,2,2,2,7,2,0,0,2.304228427962666,-0.8166531888986984,-0.3528163527847399,-1.5283204782917768,-1.0802046366781737,-1.0151927238257064,0
903,1,2,2,6,0,4,1,3,1,1,2,1,0,-0.7422068122075504,1.166044739855376,-0.9036536175245772,1.7008510081553143,-0.5561449614580697,1.4374875358896169,0
904,1,1,2,2,1,2,4,3,1,1,2,0,0,-0.8472563032479026,0.38469750876057507,-0.6960438112803502,1.7284662612247448,0.7540042265921902,1.0695854969323184,1
905,0,1,2,0,0,3,2,1,3,7,2,2,0,-0.006860374925084314,-0.9245870406415237,2.522589192367261,1.7258163126978803,-0.0320852862379657,2.418559639775746,1
906,0,0,0,6,1,3,2,2,1,1,3,1,1,-1.5826027405303686,-0.4998907979143196,-0.47617588151842294,1.2156314857889068,-0.5561449614580697,-0.5246566718826416,1
907,0,1,1,0,1,1,3,3,2,8,3,0,0,-0.4270583390864935,0.121902043647609,0.42139116272208194,1.3571945255135127,-0.5561449614580697,-0.8925587108399401,0
908,0,1,2,7,0,3,4,3,4,2,2,2,2,0.833535553397734,1.5485059971179962,2.158542381230477,0.17643325033271226,-1.0802046366781737,1.3148535229038507,0
909,0,0,1,7,1,3,1,2,4,7,3,7,7,1.6739314817205524,1.2880569200863958,0.6768660227020913,0.3896843712577588,-1.0802046366781737,1.0695854969323184,1
910,0,1,0,4,0,3,2,3,2,1,3,1,1,1.8840304638012568,-0.46938775285656464,-0.06873920459676303,-1.7298560373085798,2.3261832522525023,-1.0151927238257064,0
911,1,1,2,0,1,3,2,3,2,0,2,0,0,-0.8472563032479026,1.7104067747322342,0.375471842877998,-0.20404356973499663,-1.0802046366781737,1.6827555618611492,0
912,0,0,2,4,0,2,1,2,2,0,2,0,0,-1.1624047763689596,0.34715529945872275,-0.8573451509021536,-0.04588348397371295,0.49197438898213824,-1.0151927238257064,1
913,0,0,0,7,1,2,3,3,2,9,2,2,2,-0.9523057942882549,-0.2558664374522797,-0.2403529338445682,-0.2919102840468209,1.0160340642022423,1.6827555618611492,1
914,0,1,1,4,0,3,4,2,2,4,3,4,0,-0.2169593570057889,1.1120778139839633,0.039443599781671994,0.9998698873120939,0.49197438898213824,-0.27938864591110935,0
915,1,2,0,2,0,3,3,1,1,1,3,0,0,-1.0573552853286072,0.20637201457677665,-0.5592587186939477,-1.0108831606777005,-0.2941151238480177,-0.27938864591110935,1
916,0,1,2,5,0,3,4,4,3,3,3,0,0,0.6234365713170295,-0.2605592136150113,0.748469029916595,-1.5896877073349556,0.22994455137208628,1.6827555618611492,0
917,0,1,2,7,0,4,4,3,2,3,4,2,1,-0.7422068122075504,-0.2370953328013536,-0.17147395407844232,-1.199168977060181,-0.8181747990681216,-0.6472906848684078,0
918,1,2,0,1,0,3,4,2,1,0,2,0,0,-0.637157321167198,1.1519664113671813,-0.8526753895620772,-1.1308281992620954,-0.8181747990681216,1.3148535229038507,1
919,1,1,0,7,0,2,4,3,2,0,4,0,0,0.6234365713170295,-0.05642345053618941,-0.004140839392373769,-1.354539643319502,-0.2941151238480177,0.824317470960786,0
920,0,1,2,4,0,2,4,3,2,0,2,0,0,-0.32200884804614116,-0.7978820842477722,-0.11485309783001679,-0.22301162234834282,0.22994455137208628,1.6827555618611492,0
921,0,0,0,4,1,2,4,3,2,0,2,0,0,-1.5826027405303686,1.236436382296349,-0.37558143931761195,0.01353115141809203,-0.2941151238480177,1.0695854969323184,0
922,0,0,2,6,0,4,3,3,1,1,5,0,0,-0.2169593570057889,-1.2108463865681476,-0.8137607117281077,-1.520370632711183,0.22994455137208628,0.08851339304618913,0
923,1,0,2,4,0,1,3,3,2,4,2,0,0,1.253733517559143,-0.44123109588017545,-0.06076169564079929,-0.04239670959625961,1.0160340642022423,-0.8925587108399401,0
924,0,1,2,7,0,3,3,2,3,8,2,8,8,0.3082880981959725,-0.15731813803491745,1.2849078638578637,0.6219035447961515,-0.8181747990681216,-0.4020226588968755,0
925,1,1,2,3,0,3,1,3,5,6,2,6,5,0.833535553397734,0.5559838387002761,1.9810914503075767,-0.028031199161151828,-1.0802046366781737,-0.27938864591110935,0
926,0,1,2,8,1,1,1,4,1,0,0,0,0,-1.5826027405303686,-0.15731813803491745,-0.8921737875635561,1.4111697928764904,-0.0320852862379657,2.29592562678998,1
927,0,1,0,0,1,2,4,3,3,4,0,4,4,1.3587830085994954,1.4828071308397548,1.2298435947227968,-1.7173036495497478,1.0160340642022423,0.7016834579750199,0
928,1,0,1,7,0,3,3,3,2,1,2,1,1,-0.637157321167198,1.3678341148528321,-0.23471030555864264,1.1835531615163362,1.5400937394223462,1.3148535229038507,0
929,0,0,1,2,0,3,4,4,1,2,3,1,0,-0.637157321167198,-1.3610152237755566,-0.7314561681092624,-1.3209271383208518,1.5400937394223462,0.08851339304618913,0
930,0,1,2,2,0,3,3,2,1,1,2,1,1,-0.9523057942882549,0.3893902849233066,-0.41663642443244975,-0.7454698950659518,1.0160340642022423,1.1922195099180846,0
931,0,1,0,6,1,3,3,3,1,1,2,0,0,-0.006860374925084314,1.4968854593279493,-0.7495514933020582,1.6359970047346821,-1.0802046366781737,-0.27938864591110935,1
932,0,2,2,7,0,4,2,2,2,0,4,0,0,-0.637157321167198,-0.11273676448896786,0.04683738857012618,0.03975169473654118,-0.2941151238480177,0.08851339304618913,0
933,0,1,0,7,1,3,3,2,2,2,0,0,0,1.3587830085994954,-1.529955165633892,0.0067552704011376715,0.6832707738393303,-0.0320852862379657,-0.8925587108399401,0
934,0,0,1,3,0,2,1,2,3,3,3,3,3,1.3587830085994954,-0.5444721714602693,0.684843531658055,1.0252536047799543,-0.0320852862379657,-1.0151927238257064,0
935,1,1,2,7,1,3,4,3,2,3,3,0,0,0.5183870802766771,-1.0606775493607383,-0.3930930443428982,0.008231254364362948,-1.0802046366781737,0.08851339304618913,0
936,1,2,2,7,0,2,2,3,3,1,6,1,1,-1.2674542674093117,1.52973489246707,0.5256824993171201,-0.2959549423246668,1.2780639018122941,0.08851339304618913,0
937,0,1,2,6,1,1,3,2,1,4,3,4,0,0.3082880981959725,0.22748950730906858,-0.7968328268703311,1.6523151088211636,0.7540042265921902,2.29592562678998,0
938,1,0,2,7,0,3,1,3,2,1,3,1,1,-0.32200884804614116,-0.4060352746596889,-0.44601700619709667,-0.14044480509024765,-0.8181747990681216,-0.15675463292534317,0
939,1,0,2,4,0,3,4,3,3,2,2,2,0,0.5183870802766771,-1.328165790636436,0.8048953127758507,1.5726771820401293,0.22994455137208628,-0.27938864591110935,0
940,1,1,1,7,0,2,3,3,2,1,5,0,0,-0.2169593570057889,-0.7110657252372388,-0.49582779382457753,1.3108901617809323,1.2780639018122941,0.9469514839465522,0
941,0,2,2,7,0,2,1,3,2,1,2,1,1,-0.9523057942882549,1.6235904157217007,-0.11485309783001679,-0.7571854569741951,0.22994455137208628,-0.769924697854174,0
942,0,1,0,3,0,3,1,3,4,2,2,2,2,1.8840304638012568,-0.0798873313498471,2.3692653617014217,0.14072868070759,-0.5561449614580697,-0.6472906848684078,0
943,0,2,0,2,1,3,1,2,1,5,3,2,0,-0.8472563032479026,-1.175650565347661,-0.8199870601815429,-1.1839666407744844,-0.0320852862379657,0.7016834579750199,1
944,0,2,0,6,0,3,4,3,1,6,3,0,0,-0.32200884804614116,-1.4806810159252108,-0.6756136054175162,-0.08479588602609227,1.0160340642022423,-0.15675463292534317,0
945,0,1,2,5,1,5,4,2,4,3,2,3,3,2.199178936922314,-0.20659228774359858,1.8392474496027582,-0.8315234867015004,0.22994455137208628,-0.8925587108399401,0
946,0,1,2,6,1,2,1,2,1,8,3,1,0,-0.8472563032479026,-0.37553222960193394,-0.6489570511012472,0.3910790810087401,-0.2941151238480177,-1.0151927238257064,1
947,1,1,2,5,0,1,4,2,3,4,3,2,2,0.833535553397734,1.7174459389763315,2.063395993926422,0.445193819346816,-0.8181747990681216,-0.769924697854174,0
948,1,0,0,5,0,1,4,1,4,1,2,1,1,-0.006860374925084314,-1.255427760114097,1.6647151195174053,1.5528723035761942,-1.0802046366781737,-0.6472906848684078,0
949,1,1,2,8,1,1,2,3,1,5,2,0,0,-1.2674542674093117,-0.4271527673919808,-0.7518863739720963,0.21757718798666173,2.0641534146424503,1.8053895748469153,1
950,0,1,2,6,0,4,4,2,1,8,3,2,2,1.6739314817205524,0.8539751250337287,-0.7318453148876021,-1.2475654054192333,-0.2941151238480177,-1.0151927238257064,0
951,0,2,2,7,0,2,2,3,2,1,2,1,1,-0.637157321167198,0.3987758372487697,-0.4936874865437092,-0.7266413134277038,0.22994455137208628,0.5790494449892537,0
952,1,2,0,7,1,3,4,2,3,3,2,3,0,-0.006860374925084314,0.34246252329599125,0.5768553006687899,0.25872112564061117,-0.8181747990681216,-0.27938864591110935,1
953,0,2,2,3,0,2,3,3,4,2,3,0,0,0.3082880981959725,0.17821535760038743,2.5186977245838644,-1.0055832636239714,-0.8181747990681216,-0.8925587108399401,0
954,0,1,2,6,0,3,1,3,1,1,5,1,0,-1.372503758449664,-0.800228472329138,-0.5672362276499114,-1.7173036495497478,0.22994455137208628,0.21114740603195528,0
955,1,1,2,7,1,4,4,3,2,4,3,3,0,0.7284860623573817,1.248168322703178,0.023099435091404833,0.025525655276531535,1.5400937394223462,-0.8925587108399401,0
956,0,2,2,7,0,3,4,2,2,1,2,1,1,-1.7927017226110733,-1.3117410740668756,-0.13742361097371908,0.4871745828513543,-0.8181747990681216,2.418559639775746,1
957,0,1,2,0,0,3,4,3,2,1,3,1,1,-0.4270583390864935,0.8868245581728496,-1.0993944470294434,1.3995937019433453,1.0160340642022423,-1.0151927238257064,0
958,0,2,0,4,1,3,4,2,3,1,2,1,1,0.20323860715562025,-0.5726288284366585,-0.18451037115282207,0.9419894326463685,-0.2941151238480177,1.8053895748469153,0
959,1,1,2,6,1,2,1,3,4,2,4,2,0,1.3587830085994954,-1.023135340058886,0.6982690955107744,0.6711367990057927,0.22994455137208628,-0.15675463292534317,0
960,0,2,2,8,1,1,3,3,1,5,2,2,2,-0.2169593570057889,-1.1615722368594663,-0.7980002672053501,1.2492439907875572,-0.2941151238480177,-0.8925587108399401,1
961,0,2,1,2,0,2,2,2,1,0,0,0,0,-1.2674542674093117,1.6658254011862845,-0.7651173644356459,-1.4259487825697466,-0.5561449614580697,-0.034120619939577025,0
962,0,1,0,3,0,3,3,3,4,3,2,3,3,-0.32200884804614116,-0.6219029781453396,1.309813257671604,0.39358955856050654,-1.0802046366781737,1.3148535229038507,0
963,1,0,2,0,1,4,3,3,3,0,2,0,0,-0.4270583390864935,-0.5350866191348062,0.13322797336153833,-0.29344446477290037,-1.0802046366781737,0.824317470960786,0
964,0,2,2,3,0,1,2,3,5,3,3,3,2,0.5183870802766771,-0.6782162920981181,2.519086871362204,1.7234453061212118,-1.0802046366781737,0.4564154320034876,0
965,0,2,1,0,0,3,4,1,3,6,2,0,0,1.9890799548416092,1.3232527413068824,0.7687046623902591,-1.6012637982681006,-0.0320852862379657,-0.15675463292534317,0
966,1,2,2,7,1,3,4,2,2,0,3,0,0,-0.9523057942882549,-0.28871587059140047,-0.14384453281632403,-1.6199529089312505,-0.8181747990681216,-0.6472906848684078,1
967,0,1,2,2,0,3,3,2,1,4,2,0,0,-0.006860374925084314,0.4245861061437931,-0.9026807505787279,-1.017717238457509,-1.0802046366781737,-0.15675463292534317,0
968,0,0,1,4,1,2,3,3,2,3,3,3,3,-0.2169593570057889,-0.28402309442866897,-0.4197495986591673,0.6765761670346199,0.7540042265921902,-0.769924697854174,0
969,0,0,2,2,0,3,1,3,2,1,3,1,0,-0.4270583390864935,1.0768819927634767,-0.32713266541432007,0.6085143311867306,2.0641534146424503,0.08851339304618913,0
970,0,1,2,7,0,2,2,3,3,7,2,0,0,0.6234365713170295,-0.7134121133186045,0.7070248980234176,0.04365688203928892,-0.8181747990681216,-0.27938864591110935,0
971,0,1,2,3,1,4,3,3,5,3,2,3,3,0.5183870802766771,1.6892892819999423,2.43561488740834,0.026641423077316602,-0.2941151238480177,-1.0151927238257064,0
972,0,1,0,8,0,1,2,2,1,1,2,1,0,-1.1624047763689596,-0.6758699040167523,-0.5417471136686615,-1.4153489884622883,1.5400937394223462,-0.8925587108399401,0
973,0,2,2,8,0,1,1,3,1,1,3,1,1,-0.8472563032479026,-0.4341919316360781,-0.7353476358926594,0.12162115711914569,0.22994455137208628,-0.6472906848684078,1
974,0,2,1,4,0,4,4,4,3,4,2,1,1,1.4638324996398477,1.2810177558422986,1.347949641948894,0.8912219977106478,1.8021235770323982,0.21114740603195528,1
975,0,2,2,7,0,1,2,3,3,7,3,1,1,0.5183870802766771,0.4011222253301354,0.29511303315085113,-0.2684791602303344,0.22994455137208628,0.824317470960786,0
976,1,1,2,5,1,2,4,3,4,4,1,0,0,0.9385850444380863,-0.5069299621584169,2.3871661135050477,1.4456191237257294,0.22994455137208628,0.5790494449892537,0
977,1,1,2,0,1,3,2,3,2,6,4,2,2,-1.0573552853286072,1.3959907718292213,-0.3843372418302551,0.05188566957007881,-0.8181747990681216,-0.5246566718826416,0
978,1,0,2,5,1,3,3,3,3,0,6,0,0,0.20323860715562025,1.7057139985695027,0.7410752411281408,0.9562154721063781,1.5400937394223462,-0.034120619939577025,0
979,0,0,2,5,0,3,4,1,4,8,2,8,1,1.8840304638012568,1.4264938168869763,1.2952202534838655,0.5629073223296409,1.8021235770323982,-0.8925587108399401,0
980,0,1,2,7,0,3,2,3,2,2,2,2,1,0.20323860715562025,1.438225757293805,0.3585439580202213,-0.329567447323317,-0.8181747990681216,0.08851339304618913,0
981,0,2,2,7,0,2,1,2,2,1,0,0,0,0.6234365713170295,0.43162527038789045,-0.010561761234978725,0.5965198273282911,-0.2941151238480177,-1.0151927238257064,0
982,1,0,2,2,0,2,1,3,1,3,6,2,2,-0.637157321167198,0.8657070654405575,-0.12185773984013129,0.44338069667054025,-1.0802046366781737,-1.0151927238257064,0
983,1,2,2,2,0,3,3,3,1,0,2,0,0,-0.637157321167198,-0.31217975140505816,-0.6956546645020105,1.1682113542555415,-0.2941151238480177,0.08851339304618913,0
984,0,1,2,6,0,1,2,2,1,1,2,1,0,-1.2674542674093117,0.12424843172897476,-0.9110474063130314,-1.1754589112934983,-0.8181747990681216,1.9280235878326815,0
985,0,1,2,6,0,3,4,3,1,3,2,0,0,2.199178936922314,-0.546818559541635,-0.5230680683083562,0.11994750541796809,1.5400937394223462,-0.034120619939577025,1
986,1,0,2,6,0,3,3,4,2,1,2,1,1,0.20323860715562025,0.13363398405443783,-0.33705590826198223,0.5464497472680612,-0.5561449614580697,-0.769924697854174,0
987,1,2,2,6,1,3,3,1,1,4,1,2,1,-1.687652231570721,0.2767636570177497,-0.7318453148876021,1.242828325933043,2.588213089862554,0.4564154320034876,1
988,1,1,2,0,0,4,3,4,2,0,2,0,0,-0.2169593570057889,-0.6805626801794838,-0.4230573462750547,1.3125638134821098,1.8021235770323982,-0.15675463292534317,0
989,0,1,2,4,0,5,4,3,2,1,2,1,1,1.253733517559143,-1.257774148195463,-0.22323047559762166,-1.7150721139481777,2.0641534146424503,-0.27938864591110935,0
990,0,2,2,2,1,2,4,4,1,1,6,1,1,-1.1624047763689596,-0.7439151583763596,-0.5907796077394629,0.8668145770684743,-0.8181747990681216,0.7016834579750199,1
991,0,0,2,7,0,3,4,3,2,8,5,2,0,-0.9523057942882549,1.358448562527369,-0.15688094989070378,1.7234453061212118,-0.2941151238480177,-1.0151927238257064,0
992,0,2,2,2,0,3,4,3,1,1,5,0,0,1.3587830085994954,-1.529955165633892,-0.7302887277742434,0.17699113423310478,-1.0802046366781737,-1.0151927238257064,1
993,0,1,2,6,0,2,1,4,1,2,3,0,0,-0.2169593570057889,1.1167705901466949,-1.0962812728027258,-1.250075882971,-0.5561449614580697,-0.15675463292534317,0
994,0,0,2,7,1,2,2,2,2,2,3,0,0,0.09818911611526797,1.2387827703777148,-0.08800197012457789,0.5287369334305981,-0.8181747990681216,-0.15675463292534317,0
995,0,1,2,0,1,4,3,2,3,6,3,4,0,-0.1119098659654366,-1.529955165633892,-1.0941409655218575,1.1509169533433727,1.0160340642022423,-0.769924697854174,0
996,0,0,2,2,1,4,3,3,1,7,2,2,2,-0.7422068122075504,-0.7321832179695307,-0.7016864395662759,0.4478437678736806,-1.0802046366781737,-0.8925587108399401,1
997,0,0,2,5,0,1,3,2,4,0,3,0,0,2.0941294458819613,-1.2390030435445367,1.3043652027748482,0.3666716603665667,-0.5561449614580697,0.9469514839465522,0
